genus,species,common_nam,street_num,street_nam,site,date_deliv,time_deliv,date_compl,time_compl,estimated_,source,program_ye,OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area
Cercis,canadensis 'Merlot',Merlot redbud,2001,Kenlake Dr,2S,12/4/2017,00:00.0,12/7/2017,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Lagerstroemia,indica x fauriei 'Natchez',Natchez crape myrtle,6235,Ball Ave,1S,10/30/2017,00:00.0,11/2/2017,00:00.0,314.159265,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Merlot',Merlot redbud,6435,Aldow Dr,1F,12/4/2017,00:00.0,11/30/2017,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Merlot',Merlot redbud,6441,Aldow Dr,1F,12/4/2017,00:00.0,1/25/2018,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Forest Pansy',Forest Pansy redbud,6465,Aldow Dr,1F,11/22/2017,00:00.0,11/30/2017,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Merlot',Merlot redbud,2000,Colane Rd,5S,12/4/2017,00:00.0,12/7/2017,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Merlot',Merlot redbud,6445,Aldow Dr,1F,11/22/2017,00:00.0,11/30/2017,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Nyssa,sylvatica,Black tupelo,1717,Meadow Lake Dr,1F,11/28/2018,00:00.0,12/17/2018,00:00.0,962.11275,City Nursery,2019,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Merlot',Merlot redbud,2000,Colane Rd,1S,12/4/2017,00:00.0,12/7/2017,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Merlot',Merlot redbud,2001,Kenlake Dr,1S,12/4/2017,00:00.0,12/7/2017,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Merlot',Merlot redbud,6441,Aldow Dr,2F,12/4/2017,00:00.0,1/25/2018,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Lagerstroemia,indica x fauriei 'Natchez',Natchez crape myrtle,6235,Ball Ave,2F,10/30/2017,00:00.0,11/2/2017,00:00.0,314.159265,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Merlot',Merlot redbud,6437,Aldow Dr,1F,11/22/2017,00:00.0,11/30/2017,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Cercis,canadensis 'Merlot',Merlot redbud,2000,Colane Rd,2S,12/4/2017,00:00.0,12/7/2017,00:00.0,490.873852,City Nursery,2018,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
Ostrya,virginiana,Hophornbeam,115,N Newtown Rd,1M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
Ostrya,virginiana,Hophornbeam,115,N Newtown Rd,5M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
Ostrya,virginiana,Hophornbeam,115,N Newtown Rd,4M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
Ostrya,virginiana,Hophornbeam,115,N Newtown Rd,6M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
Nyssa,sylvatica,Black tupelo,115,N Newtown Rd,2M,11/9/2017,00:00.0,11/14/2017,00:00.0,962.11275,City Nursery,2018,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
Nyssa,sylvatica,Black tupelo,115,N Newtown Rd,3M,11/9/2017,00:00.0,11/14/2017,00:00.0,962.11275,City Nursery,2018,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
Nyssa,sylvatica,Black tupelo,701,Newtown Rd,8M,11/9/2017,00:00.0,11/15/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,701,N Newtown Rd,4M,11/16/2017,00:00.0,11/15/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,6659,E Virginia Beach Blvd,4M,11/9/2017,00:00.0,11/14/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,6659,E Virginia Beach Blvd,3M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,6309,E Virginia Beach Blvd,4M,11/9/2017,00:00.0,11/15/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,5930,E Virginia Beach Blvd,1M,11/22/2017,00:00.0,11/28/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,953,N Newtown Rd,3M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,701,Newtown Rd,6M,11/9/2017,00:00.0,11/15/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Lagerstroemia,indica x fauriei 'Tuscarora',Tuscarora crape myrtle,6596,Stoney Point North,1F,12/6/2017,00:00.0,12/7/2017,00:00.0,314.159265,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,6659,E Virginia Beach Blvd,1M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,953,Newtown Rd,2M,11/9/2017,00:00.0,11/14/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ilex,x attenuata,East Palatka holly,1280,Kempsville Rd,2F,11/27/2017,00:00.0,11/28/2017,00:00.0,176.714587,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Acer,barbatum,Florida maple,1330,N. Military Hwy,1B,1/2/2019,00:00.0,1/4/2019,00:00.0,1256.63706,City Nursery,2019,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,701,N Newtown Rd,1M,11/16/2017,00:00.0,11/15/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,6309,E Virginia Beach Blvd,2M,11/9/2017,00:00.0,11/15/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,5930,E Virginia Beach Blvd,3M,11/22/2017,00:00.0,11/28/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,6309,E Virginia Beach Blvd,1M,11/9/2017,00:00.0,11/15/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Magnolia,virginiana,Sweetbay magnolia,1330,N. Military Hwy,4B,12/7/2018,00:00.0,12/7/2018,00:00.0,490.873852,City Nursery,2019,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,953,N Newtown Rd,2M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,701,N Newtown Rd,10M,11/16/2017,00:00.0,11/15/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,701,Newtown Rd,2M,11/9/2017,00:00.0,11/15/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Acer,barbatum,Florida maple,1330,N. Military Hwy,2B,1/2/2019,00:00.0,1/4/2019,00:00.0,1256.63706,City Nursery,2019,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,6309,E Virginia Beach Blvd,3M,11/9/2017,00:00.0,11/15/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Magnolia,virginiana,Sweetbay magnolia,1330,N. Military Hwy,5B,12/7/2018,00:00.0,12/7/2018,00:00.0,490.873852,City Nursery,2019,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,953,N Newtown Rd,1M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Acer,barbatum,Florida maple,1330,N. Military Hwy,3B,1/2/2019,00:00.0,1/4/2019,00:00.0,1256.63706,City Nursery,2019,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,701,Newtown Rd,3M,11/9/2017,00:00.0,11/15/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,701,N Newtown Rd,7M,11/16/2017,00:00.0,11/15/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,701,Newtown Rd,9M,11/9/2017,00:00.0,11/15/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,6659,E Virginia Beach Blvd,5M,11/9/2017,00:00.0,11/14/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,953,N Newtown Rd,2M,11/9/2017,00:00.0,11/14/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ostrya,virginiana,Hophornbeam,6309,E Virginia Beach Blvd,5M,11/9/2017,00:00.0,11/15/2017,00:00.0,706.858347,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Ginkgo,biloba 'Shangri-La',Ginkgo,5930,E Virginia Beach Blvd,2M,11/22/2017,00:00.0,11/28/2017,00:00.0,1256.63706,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,6659,E Virginia Beach Blvd,2M,11/9/2017,00:00.0,11/14/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Magnolia,virginiana,Sweetbay magnolia,1330,N. Military Hwy,6B,12/7/2018,00:00.0,12/7/2018,00:00.0,490.873852,City Nursery,2019,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Nyssa,sylvatica,Black tupelo,701,Newtown Rd,5M,11/9/2017,00:00.0,11/15/2017,00:00.0,962.11275,City Nursery,2018,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
Cercis,canadensis,Redbud,5904,Sellger Dr,1M,12/12/2017,00:00.0,1/30/2018,00:00.0,490.873852,City Nursery,2018,75,51,710,6902,51710006902,69.02,Census Tract,G5020,S,2640737,247056,36.8387363,-76.2007261,"RIVER FOREST SHORES, EASTON",0.077268308,0.000291729
Cercis,canadensis,Redbud,5944,Sellger Dr,2M,12/12/2017,00:00.0,12/13/2017,00:00.0,490.873852,City Nursery,2018,75,51,710,6902,51710006902,69.02,Census Tract,G5020,S,2640737,247056,36.8387363,-76.2007261,"RIVER FOREST SHORES, EASTON",0.077268308,0.000291729
Cercis,canadensis,Redbud,5948,Sellger Dr,1M,12/12/2017,00:00.0,1/30/2018,00:00.0,490.873852,City Nursery,2018,75,51,710,6902,51710006902,69.02,Census Tract,G5020,S,2640737,247056,36.8387363,-76.2007261,"RIVER FOREST SHORES, EASTON",0.077268308,0.000291729
Cercis,canadensis,Redbud,5830,Sellger Dr,3M,12/12/2017,00:00.0,12/13/2017,00:00.0,490.873852,City Nursery,2018,75,51,710,6902,51710006902,69.02,Census Tract,G5020,S,2640737,247056,36.8387363,-76.2007261,"RIVER FOREST SHORES, EASTON",0.077268308,0.000291729
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,4B,12/12/2017,00:00.0,2/6/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Lagerstroemia,indica x fauriei 'Natchez',Natchez crape myrtle,5678,E Virginia Beach Blvd,2M,10/26/2017,00:00.0,10/27/2017,00:00.0,314.159265,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,1B,12/13/2017,00:00.0,2/7/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,3B,12/12/2017,00:00.0,2/6/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Lagerstroemia,indica x fauriei 'Natchez',Natchez crape myrtle,5100,E Virginia Beach Blvd,1M,10/26/2017,00:00.0,10/27/2017,00:00.0,314.159265,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,8B,12/12/2017,00:00.0,2/6/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,7B,12/12/2017,00:00.0,2/6/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,9B,12/12/2017,00:00.0,2/6/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,2B,12/12/2017,00:00.0,2/6/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Lagerstroemia,indica x fauriei 'Natchez',Natchez crape myrtle,5100,E Virginia Beach Blvd,2M,10/26/2017,00:00.0,10/27/2017,00:00.0,314.159265,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,6B,12/12/2017,00:00.0,2/6/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Lagerstroemia,indica x fauriei 'Natchez',Natchez crape myrtle,5100,E Virginia Beach Blvd,2M,12/28/2017,00:00.0,2/1/2018,00:00.0,314.159265,Purchased,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,5B,12/12/2017,00:00.0,2/6/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Lagerstroemia,indica x fauriei 'Natchez',Natchez crape myrtle,5678,E Virginia Beach Blvd,1M,10/26/2017,00:00.0,10/27/2017,00:00.0,314.159265,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Chionanthus,retusus,Chinese fringetree,1188,Lance Rd,10B,12/12/2017,00:00.0,2/6/2018,00:00.0,176.714587,City Nursery,2018,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
Prunus,cerasifera 'Krauter Vesuvius',Krauter Vesuvius purple leaf plum,3550,E. Virginia Beach Blvd,2F,12/12/2018,00:00.0,1/7/2019,00:00.0,314.159265,City Nursery,2019,79,51,710,980200,51710980200,9802,Census Tract,G5020,S,2225448,23799,36.8584611,-76.235164,"INGLESIDE, POPLAR HALLS",0.06424885,0.000227285
Lagerstroemia,indica x fauriei 'Natchez',Natchez crape myrtle,3550,E Virginia Beach Blvd,2F,10/26/2017,00:00.0,10/26/2017,00:00.0,314.159265,City Nursery,2018,79,51,710,980200,51710980200,9802,Census Tract,G5020,S,2225448,23799,36.8584611,-76.235164,"INGLESIDE, POPLAR HALLS",0.06424885,0.000227285
Betula,nigra 'Heritage',Heritage river birch,4675,E Princess Anne Rd,4M,11/27/2017,00:00.0,11/29/2017,00:00.0,962.11275,City Nursery,2018,79,51,710,980200,51710980200,9802,Census Tract,G5020,S,2225448,23799,36.8584611,-76.235164,"INGLESIDE, POPLAR HALLS",0.06424885,0.000227285
Ilex,x attenuata,East Palatka holly,3550,E Virginia Beach Blvd,1F,10/26/2017,00:00.0,10/26/2017,00:00.0,176.714587,City Nursery,2018,79,51,710,980200,51710980200,9802,Census Tract,G5020,S,2225448,23799,36.8584611,-76.235164,"INGLESIDE, POPLAR HALLS",0.06424885,0.000227285
Betula,nigra 'Heritage',Heritage river birch,4675,E Princess Anne Rd,5M,11/27/2017,00:00.0,11/29/2017,00:00.0,962.11275,City Nursery,2018,79,51,710,980200,51710980200,9802,Census Tract,G5020,S,2225448,23799,36.8584611,-76.235164,"INGLESIDE, POPLAR HALLS",0.06424885,0.000227285
Ilex,x attenuata,East Palatka holly,3550,E Virginia Beach Blvd,3F,10/26/2017,00:00.0,10/26/2017,00:00.0,176.714587,City Nursery,2018,79,51,710,980200,51710980200,9802,Census Tract,G5020,S,2225448,23799,36.8584611,-76.235164,"INGLESIDE, POPLAR HALLS",0.06424885,0.000227285
Betula,nigra 'Heritage',Heritage river birch,4675,E Princess Anne Rd,6M,11/27/2017,00:00.0,11/29/2017,00:00.0,962.11275,City Nursery,2018,79,51,710,980200,51710980200,9802,Census Tract,G5020,S,2225448,23799,36.8584611,-76.235164,"INGLESIDE, POPLAR HALLS",0.06424885,0.000227285
Nyssa,sylvatica,Black tupelo,4644,E Princess Anne Rd,1M,11/22/2017,00:00.0,11/29/2017,00:00.0,962.11275,City Nursery,2018,79,51,710,980200,51710980200,9802,Census Tract,G5020,S,2225448,23799,36.8584611,-76.235164,"INGLESIDE, POPLAR HALLS",0.06424885,0.000227285
